,CI_Return,SP500_Return
0,,
1,0.07880482085951535,0.008628779996860514
2,0.002519096279514299,-0.0028700134379761044
3,0.0464741187031823,-0.004594275513284174
4,0.07542602375849916,0.05405105444993996
5,0.07466096081774554,0.012134017487352766
6,-0.06709116581554397,-0.0048475783423664875
7,0.01598276144579236,-0.011994517641396585
8,-0.029213783814444394,-0.03472407826012114
9,0.09166404966610031,0.04250881708769816
10,0.07510740864602816,0.06506158659888994
11,0.025947836300982186,0.045061090630958534
12,0.03427780171159811,0.0023665278440403448
13,0.03802258870888453,0.07148927885973944
14,0.06410283168142161,0.052793917786919
15,-0.13123046734075705,-0.0141481360836202
16,0.05999893556961422,0.05022928675463656
17,-0.04339610532946869,0.014109521521153745
18,-0.02347508284548272,-0.05868283142882358
19,0.024490105005435803,0.07119260505765657
20,-0.13744997710278584,-0.08543860347658849
21,0.020084832006740605,0.05472932734943248
22,0.002288274106593935,0.02147719315076868
23,0.004565934245053027,-0.028288271475909732
24,0.08964460708611433,0.13176689368870087
25,0.11181430676231874,0.036923621317010324
26,-0.05882330945634606,0.02638986515783981
27,-0.02382234902253688,-0.011450211572491154
28,-0.010438179316909602,0.006034196283620119
29,0.06962017128660736,0.04791449018971927
30,-0.002214165781179833,0.048223696256938675
31,0.05200041535478639,0.03495884015199979
32,-0.00950587550143056,-0.024166165905701198
33,-0.17714485942942548,-0.21763041421998008
34,-0.09669843796107036,-0.0853488653536516
35,-0.08355037718134717,0.07286147875354443
36,0.1926553476003925,0.04043227059709542
37,-0.07038814560747098,0.04181740262854561
38,-0.023498354183898562,-0.03334326201018556
39,-0.033533353003413535,0.009424743272317793
40,0.044944304651555855,0.003176126477985486
41,0.008064311534749624,0.043256012280601164
42,0.005182825608562869,-0.005411374721492224
43,0.07336921075609859,-0.03860010449258666
44,0.08354448116404178,0.03972933268934309
45,-0.03729509013046506,0.0259644642106176
46,-0.05172420653172771,-0.018890880706211144
47,-0.020779113975303964,0.014687573381001906
48,0.1230172996170753,0.07111479156412925
49,0.019184478063152266,-0.02894414843113058
50,0.0023535940790719856,0.020805961609083434
51,0.025793561570631285,0.05008993717851862
52,0.020882315438848886,0.035137494672926595
53,0.015908629044056433,-0.007924554206930945
54,0.07224014929076628,0.08837025792525588
55,0.052854083304073374,0.01551671822445666
56,0.004016412203295294,-0.006544368276168888
57,0.03417077906345822,-0.02517545094824758
58,0.007829238794089477,0.016541324259951473
59,-0.07572871748860166,0.021416815142801804
60,-0.16034477980135975,-0.06881722621461728
61,0.030380238914015756,0.008539042758088922
62,-0.0049139335096402,0.024254986404143253
63,-0.07791424579390704,-0.02688714062127162
64,0.13043529681272248,0.09198919079889456
65,-0.036058525676569864,-0.008886365681221697
66,-0.04926608896198181,-0.005223158411739148
67,-0.1010635889765189,-0.09431418479162934
68,-0.10650883147694845,-0.051184306456431794
69,-0.08630961420593186,-0.006698212301042394
70,0.17343160418192705,0.05993421454178649
71,0.02830155186564287,0.024827757338752088
72,0.10314236052091452,0.0415177499981747
73,0.10169523678557124,0.06728117681278056
74,0.09230773925399882,0.022202832522041804
75,-0.06112654557896502,0.0003197993624997064
76,0.05583787956020414,0.0386049724936075
77,-0.10336543864945236,-0.04789262897479862
78,-0.02003119692377142,0.04485934295776639
79,-0.05555600525445159,0.019648784624321847
80,0.06470614584837597,-0.019143735843086596
81,0.17003333097912887,0.011834236654519437
82,0.002403336111955534,-0.0439037086263071
83,0.1726620368047156,0.11158785507428148
84,-0.10374291682716286,-0.019923751783923582
85,0.0162032429280774,0.00958954312696414
86,-0.07289252696094117,-0.021831862125327728
87,0.031161910640970403,0.027892713957560433
88,-0.004830903169239065,0.0009639568254422581
89,0.08252452921470055,-0.017358833150663777
90,-0.0037862577445512136,0.039373686063305824
91,-0.06849232100112101,-0.02399753160189122
92,-0.019607841893442113,0.009105593857418937
93,0.042702970993389044,0.002106282691536565
94,0.10462294442309839,0.03026180770368403
95,0.033039791357909465,0.010107766987062838
96,0.0714292783594852,0.007045987892006611
97,-0.006048453404394305,0.010483627595407663
98,0.006085259814837984,0.01869729905188877
99,-0.005654501005131873,-0.02541681016015651
100,-0.03080084105956682,0.02271746278774489
101,0.031779681993574505,0.0007552285391652092
102,-0.020340578694471145,-0.00532704570835929
103,0.09978723466334771,0.03443195614588723
104,0.0038604920649283336,-0.009987930164805037
105,0.04515255021808251,0.019392922751884534
106,-0.057727908125755234,-0.01291062608362914
107,-0.007905605420898909,0.010091174724184526
108,0.11491153650938779,0.032500745519977725
109,-0.05244073546775674,-0.030044997286678532
110,-0.09351167131044036,-0.04574651060635082
111,-0.003035861600622858,0.011530643100964522
112,0.17735094688685327,0.012397144202814125
113,0.05989106246964648,-0.026790823628320082
114,-0.05334643776242176,0.03148990725890011
115,-0.020109519470922876,0.03759869964992624
116,-0.08022355508422874,-0.026877534841474704
117,0.08116033374126119,0.020833815622011143
118,-0.03795020777890834,-0.0395046118788871
119,0.003944431485170208,0.012299117331742826
120,0.07551717086167065,0.024277711761677034
121,0.12014775746492012,0.03607414807259257
122,-0.013201240100240819,0.027329195113380722
123,-0.018548956070506106,0.027960357804911462
124,0.029260223906343086,0.03631171269946476
125,0.038460841831563286,0.021278543431649366
126,0.049262780195230116,0.03177603957520647
127,0.19999980525727468,-0.0003202374774278205
128,0.07622718365459136,0.04009747288732535
129,-0.040645347729444725,-0.004979335189770229
130,0.10971042640316409,0.04104900278106194
131,-0.06136379708874251,0.01744387340596476
132,0.15684032985932217,0.03261738686923121
133,-0.0010538759733982328,0.006933701784703983
134,-0.03586510818358435,0.007916567590839696
135,-0.0007523514004406096,0.01343142201418468
136,0.013230423264338986,0.022853405991703157
137,0.02611494746654519,0.0022567099722681228
138,-0.08994842315306817,-0.045748016719207696
139,0.09037461192159668,0.01881393514756069
140,0.032293272802566664,0.05420332732833044
141,0.0960573805132463,0.026101002422918018
142,0.0833333678907997,0.07337615178140577
143,-0.03359881377852458,-0.021505414489508046
144,0.11630262014628401,0.061317039054128886
145,0.008243860908212719,0.0059275902346540565
146,-0.04497170097313519,-0.04261401064074877
147,0.035396234307988994,0.05840557906734034
148,0.15544489779532267,0.05857688480332501
149,0.021582658469050164,0.043452614795275846
150,0.12919360612256114,0.07814580943742477
151,-0.08082620357181614,-0.057465631708528364
152,0.01567845541993007,0.053153590615567126
153,-0.16285006898099752,-0.03447769737522022
154,0.07729470051470666,0.044586855212639165
155,0.030642975073465584,0.01573159710869443
156,-0.011661854588992937,0.010150177442407982
157,0.12642812990226182,0.07044919253631243
158,0.07329823830164073,0.049945714341220526
159,0.013934462957917448,0.009076469253460395
160,-0.00694660893488086,-0.018826223261468433
161,0.007299145367347659,0.03943824063504042
162,-0.038655861947020975,-0.011615326917385427
163,-0.11920502900087049,-0.14579671825011387
164,0.1364131759054128,0.06239551504341101
165,0.10817662742958967,0.08029422856762891
166,0.06683806585973029,0.05912599628568138
167,-0.006425633613451387,0.056375287084956094
168,0.06944903320123386,0.04100944085374847
169,-0.04704099781460025,-0.032282562377591306
170,0.06767536441743949,0.0387942154089167
171,0.044370486431155376,0.03794402759627746
172,0.06953399548279271,-0.024970480796175143
173,-0.045576107234594376,0.054438331114324834
174,-0.006039682837836846,-0.032046092391091685
175,0.018426697584861262,-0.006254091687235008
176,-0.13430761804864122,-0.028551792448024638
177,-0.0354883207358645,0.0625395414523846
178,0.10033457995502348,0.019061858969220413
179,-0.020516741817568795,0.05784389473992291
180,-0.10582827511191806,-0.05090354879190062
181,0.02874566961555991,-0.020108083256356934
182,0.026249078626974454,0.09671982835364812
183,0.05787448976806919,-0.030795755780191336
184,0.11363671002423681,-0.021915050603417807
185,0.05277944730721695,0.023933549615877237
186,0.07203544003078122,-0.016341275904170893
187,-0.02612650677540429,0.06069910494167097
188,0.0733491827170254,-0.053482974719764265
189,0.17203233764038717,-0.00494948542177065
190,0.08035982270964759,-0.08006861010730892
191,0.004174538946377426,0.004053445623728669
192,-0.15769691299403332,0.03463657667616449
193,-0.013315531446413065,-0.09229073539585964
194,-0.021063329265595843,-0.06420471080339152
195,-0.003311031955521071,0.07681436165439459
196,-0.1146204828614713,0.005090187401275648
197,0.014290504345643162,-0.02503538942756467
198,0.05043399916665536,-0.010740149595403703
199,-0.10278126490915251,-0.06410840688075747
200,-0.07833315905516669,-0.08172340570563885
201,-0.1178960739314745,0.018099111333141016
202,0.25144025715488105,0.0751759041240454
203,0.015565115186874312,0.0075738340889277556
204,-0.003508163889594851,-0.015573832456979853
205,-0.024999843120758758,-0.020766211039727644
206,0.13032324978648147,0.03673889286207466
207,0.07874244611209802,-0.061417625919219065
208,-0.02706429869397775,-0.009081481352177012
209,-0.081376528115225,-0.0724553538081798
210,-0.07317522852558056,-0.07900427514940755
211,-0.05422242417557388,0.004881433306494154
212,-0.1688200776240878,-0.11002431825242787
213,-0.487029848426744,0.08644880033371405
214,0.20448222694821383,0.05706962070498589
215,-0.05536401733200813,-0.06033257188502883
216,0.07017914654667856,-0.02741469268304464
217,-0.016029471243886095,-0.01700360825687175
218,0.06399846465535197,0.008357567684332823
219,0.15297850346098718,0.0810441071800323
220,0.07265784774697392,0.050898709609522585
221,-0.1632800448825692,0.011322214676852127
222,0.0029563178972473736,0.016223701958536507
223,0.01923918270435232,0.017873203593487874
224,-0.06354874466477478,-0.011944364585525724
225,0.28642365270559145,0.05496148663571665
226,-0.05959663018478256,0.0071285040713728876
227,0.07176112596217354,0.05076554077889206
228,0.08495036938295142,0.017276386950755285
229,-0.10625641185033652,0.01220897373761054
230,0.06476668526769114,-0.01635891961786684
231,0.09963525541307128,-0.016790751960348183
232,0.05099973375606659,0.01208345009735412
233,0.014896686385999836,0.017988998771432563
234,-0.09849229642145385,-0.034290519520026264
235,0.07337558178322401,0.0022873503233691306
236,0.04612358254567295,0.009363875526838816
237,-0.08827680887160294,0.014014243690939843
238,0.10337221769486082,0.03859493629597055
239,0.16495276562857542,0.03245821284320516
240,-0.01586336422940271,-0.025290467442294018
241,0.1314638890739186,0.018903346132113308
242,-0.016519784535584225,-0.01911765556028966
243,0.030305342063644103,-0.020108582083263493
244,0.05729547180915495,0.02995204663120865
245,0.10056567077361622,-0.00014271417986777557
246,-0.002368396723859023,0.03596828690361842
247,0.08028137363947208,-0.011222104598600069
248,0.02202548361572676,0.00694902431673361
249,-0.016672319181117223,-0.01774077993231349
250,-0.02891153599933105,0.035186096519093324
251,-0.007287799821184993,-0.0009523493171964548
252,0.08887121782540919,0.025466771341108085
253,0.009457426270301994,0.0004531577283561905
254,0.06411383238341828,0.011095810408889628
255,-0.18066645054303465,0.01215565291784415
256,-0.13327121264412667,-0.030916916538203165
257,0.062216877143277394,8.659650459597046e-05
258,-0.0734537511468043,0.0050858788034533475
259,0.23912319419247763,0.02127419311502643
260,0.028743682067174037,0.024566297967782313
261,0.005900419954406821,0.03150800358539563
262,0.07753492435876641,0.016466656343095964
263,0.04379249516859263,0.012615782814670462
264,0.006504791379815966,0.014059043023177953
265,0.07628406112278951,-0.021846175991944383
266,0.001123018311937285,0.009979982939206433
267,0.0908298440639308,0.043290690426759815
268,0.0773828648800845,0.032549228707361655
269,-0.06544193011906707,-0.01781632254788501
270,-0.010926191832249077,-0.03198187836198829
271,0.0007747836903368999,0.012863572018857905
272,0.031153343513152798,0.03579400817860079
273,-0.014822623415958414,0.014822338223554832
274,0.021337172104926472,-0.04404341737941575
275,0.002238585576338492,-0.008628508561297932
276,-0.08433071187082108,-0.06116343227776988
277,-0.09371820823134502,-0.03476119273728817
278,-0.08995093341277083,-0.005959623397817415
279,0.05372282520923588,0.047546697641229096
280,-0.04940278404691101,0.01067418170406853
281,-0.1283252801495245,-0.08596238482631446
282,0.04605833737741594,-0.009859371185302779
283,0.1312800981807145,0.012190464669121548
284,-0.1886340292881079,-0.09079143354379215
285,-0.5203061993769068,-0.16942452401777075
286,-0.25705518414313033,-0.0748490423387097
287,0.3914123032207424,0.007821576633499472
288,0.03026697981508364,-0.08565734305805428
289,-0.09216587918667496,-0.10993119762019943
290,0.11611656257319325,0.08540446199532292
291,0.12386772395304368,0.09392507914826331
292,0.12481007730205573,0.05308144638516654
293,0.08660345488714061,0.00019582726560973818
294,0.17891249054906933,0.07414172714778422
295,0.0362676070815402,0.03356018886854417
296,-0.04553177343210202,0.03572334572311964
297,-0.008899879730552507,-0.019762000526814205
298,0.15229849416441144,0.05736406145372763
299,0.09943912037101743,0.017770570919338313
300,-0.042529130987372765,-0.03697424569226215
301,0.0145098921090967,0.028513689046546054
302,0.06771752993896452,0.058796425545497355
303,-0.12255618405367918,0.014759230482012997
304,0.04398024926320643,-0.08197584207319053
305,-0.07200506582561483,-0.05388244223983851
306,-0.009658609934800055,0.06877784957463517
307,0.047464214265759086,-0.04744918363260475
308,0.11049060732067062,0.08755110305113556
309,-0.017328222794828707,0.03685599403554063
310,0.046928411041273765,-0.002290249746576656
311,-0.004075099704770047,0.06530004034715509
312,0.14620817495808347,0.022645574359139164
313,0.0011900771850059666,0.03195656372809341
314,0.05253136118648816,-0.0010473129391664893
315,0.0585623074635675,0.028495380666536008
316,0.06534261777841599,-0.01350095289522324
317,0.03086820464643858,-0.018257461652479323
318,-0.0322770388040764,-0.02147442530666621
319,-0.06087999424036972,-0.05679110795232889
320,-0.102696270716375,-0.07176198808089651
321,0.05722516944929401,0.10772303843744147
322,-0.0024809605774772647,-0.005058715107011391
323,-0.05041838901879847,0.008532763666636134
324,0.06738134689170683,0.043583062704985354
325,-0.016060774875202855,0.04058946376811723
326,0.11652667803558336,0.03133231453144192
327,-0.060457320551116855,-0.007497452372495994
328,-0.050183974027873224,-0.06265072571454366
329,0.0020495783000933354,0.03955498222833631
330,-0.08454527225227959,0.012597574204787909
331,0.13629598708295698,0.019763369506085704
332,0.030587326227264677,0.024236153617775313
333,0.08119596680865016,-0.01978940971629395
334,0.024902102672838433,0.0028467166850427716
335,0.022766035080216795,0.007068230956284616
336,0.09128350101290605,0.050428096466868855
337,0.0020568385891996943,0.011060648765041536
338,0.06688329857066488,0.03598772398287298
339,0.061647261075772786,0.018085767779890016
340,0.026144682270463182,0.020762811683057825
341,0.06759949324383241,-0.014999301595580827
342,0.07366525910696087,0.04946207991308538
343,0.011049862973798064,-0.031298019479343964
344,-0.023255988325117105,0.029749523259195332
345,0.0015613578158333308,0.04459575276194472
346,0.13600948761810128,0.028049471367328715
347,0.00034285633920272396,0.023562791975445974
348,-0.013374508856587974,-0.035582905955811595
349,-0.07785880323772765,0.0431170301781616
350,0.052016712471853355,0.006932165418227054
351,-0.04358631238754518,0.006200789153414155
352,0.12168903671502207,0.02103028007328045
353,0.024392999006032534,0.019058331749470137
354,-0.020984970753310073,-0.015079830845342368
355,0.0506440977470346,0.037655295579825276
356,-0.04133211572286488,-0.015513837249453988
357,0.09791626674364728,0.023201460667203078
358,0.0333430570326243,0.02453358864631494
359,0.00019463001971486982,-0.004188587515997044
360,0.038091634579678235,-0.031040805838410623
361,0.13853761005407184,0.0548925108906233
362,0.06421129976836681,-0.017396107114219572
363,-0.03676712349863387,0.008520819822535275
364,0.12989379365586506,0.010491382304589791
365,0.1503233415553269,-0.021011671979729973
366,-0.11074096565116653,0.019742029435184882
367,-0.022698994006923323,-0.0625808182558657
368,-0.040982550799141704,-0.026442831280001355
369,-0.007258405916777511,0.08298311781266654
370,0.007013022716053641,0.0005048691103348713
371,0.08408641829042063,-0.017530185032692547
372,-0.08699517584958294,-0.0507353220469523
373,0.04498509719729871,-0.0041283603090035426
374,-0.016975947069135633,0.06599111444005845
375,0.009761414862158313,0.0026993982833325436
376,-0.0752852368053859,0.015324602525288444
377,-0.0009367296375503154,0.0009109212401243738
378,0.007578689314012843,0.035609800753315435
379,-0.0054280796821241095,-0.0012192428990193127
380,0.01606117081709124,-0.0012344511393173052
381,-0.0881676814511545,-0.01942567890903446
382,0.1338892291180902,0.034174521829295035
383,-0.010019648592434094,0.01820076244186586
384,0.09618412197218773,0.01788435819838252
385,0.018328373412919152,0.03719816006681631
386,-0.016185139307149154,-0.0003891971352694146
387,0.06772621747952856,0.009091208748854607
388,0.031080069016816037,0.011576251246328662
389,0.038206387042926115,0.004813775207812565
390,0.036859869276898216,0.019348826001101882
391,0.04897444705020115,0.000546433019853243
392,0.02680438893083914,0.019302978562167672
393,0.05499110433317833,0.02218813506615125
394,0.07357238440012082,0.028082627806563343
395,-0.040806620755047374,0.009831630594270502
396,0.025899763860382174,0.05617870412552817
397,-0.05980327921088635,-0.0389473718793677
398,-0.1437029737951696,-0.02688449860055664
399,0.02456155314283537,0.0027187749953683227
400,-0.01425895088432283,0.0216083418545836
401,0.0034242794067782523,0.00484243626760783
402,0.055722270015327924,0.03602155617289915
403,0.04971591933762798,0.030263211276748248
404,0.10571294730264058,0.0042942874264617625
405,0.02669865760908241,-0.0694033560936963
406,0.04475955649592156,0.01785935665477978
407,-0.1497895600166781,-0.09177689467997252
408,0.052074511681865276,0.07868440166582613
409,-0.126970515421436,0.029728889343927145
410,-0.07807854855342466,0.01792425624958849
411,-0.012070561597978702,0.03931349831373798
412,-0.06811933921108804,-0.0657777313668354
413,0.06438363149857795,0.0689301639982407
414,0.07851463226232513,0.013128152166957952
415,-0.09386759834290714,-0.018091627240523933
416,-0.014158909307258272,0.017181177931020697
417,0.1757034872912555,0.020431770513684056
418,0.12025102005131849,0.034047037714499906
419,0.022859389470866187,0.02858981890573009
420,-0.05922070378493405,-0.0016280928190489652
421,-0.04906945915296346,-0.08411048363840312
422,-0.03148581169324027,-0.12511928240892822
423,0.1052041269283357,0.1268440381652789
424,0.007866225121801573,0.04528181966555822
425,-0.04900695250504261,0.01838839651392421
426,-0.07972284196497847,0.055101321480443666
427,0.027100721551945206,0.07006466690171775
428,-0.044878208705565914,-0.039227970178423055
429,-0.014402537354479383,-0.027665786221379718
430,0.2525599995390879,0.10754563544385909
431,-0.004590264144993972,0.03712145909357001
432,0.0426073643166589,-0.011136660755445171
433,-0.032941616980955324,0.026091451377448394
434,0.15169125879460932,0.042438632533165155
435,0.03445952570562261,0.05242532134755851
436,0.03951645156390815,0.00548648867060697
437,-0.08414141154415566,0.022214009565834747
438,-0.028131362407244787,0.02274805482838871
439,-0.0777376311491581,0.028990416255438634
440,-0.05428769224921981,-0.047569168801901096
441,0.0721389193363775,0.0691438364006065
442,-0.10163387908397903,-0.008333706184746159
443,0.1966126162348234,0.04361291346206486
444,0.00866134623949777,-0.052585165027393854
445,0.03176261828259164,-0.031360491945908286
446,0.007696288661220629,0.03577328837154625
447,0.03479617536425428,-0.08795671180434306
448,0.08716273529997931,5.317770464463578e-05
449,-0.017779284780252147,-0.08391999993382682
450,0.049480374137266914,0.09111639173021002
451,0.02937990224993059,-0.04244012827299837
452,-0.021097293483092416,-0.09339567201327437
453,0.168856250216751,0.0798634138370089
454,0.018046139118287785,0.053752893352493114
455,0.007449286582325909,-0.05897147407473047
456,-0.04099211983099016,0.0617528578346791
457,-0.07758843386333791,-0.02611249393181858
458,-0.1251969427656915,0.03505161257710898
459,-0.004521504666833431,0.014642341662481018
460,-0.023214458873155208,0.002482347368192972
461,0.13414978462671368,0.06472746490423464
462,0.056621400668354305,0.031138932355010862
463,-0.06384266921221027,-0.017716390070854016
464,0.035510018302912005,-0.048719367465624885
465,0.08568093795722787,-0.02197968873798295
466,-0.1498058448862154,0.08917926878197013
467,0.13911275247102806,0.04422923115636013
468,0.009733383143582186,0.015895707598991615
469,0.11692959665844005,0.05172064062372317
470,0.08047224076772097,0.031018779915342964
471,-0.012829692696360806,-0.04161507173789869
472,-0.034786194853686836,0.0480211901511991
473,-0.04076943404516409,0.03466980128308328
474,0.05909575075420803,0.011321316887868749
475,0.03768609770548714,0.022834706936630367
476,-0.042480763222019324,0.020196884090601275
477,-0.0878058209905499,-0.009896743303151712
478,0.07302793793694717,0.057301295482098835
479,-0.18253393407698637,-0.02499013704848363
480,0.06991042081134857,0.0270163042404441
481,0.04976034709774302,-0.014242092699825126
482,0.06524198994131125,-0.05754469768137538
483,0.03863413752478739,-0.007624943346289825
484,-0.0688153697749837,0.06152382614078289
485,0.044024589764231736,0.049606839467715824
486,-0.18728306325521438,0.0216665625306407
487,0.12525238087754498,0.019066444295036122
488,-0.041945023143192595,0.035323687218701494
489,-0.14780765085002956,0.0226868719049238
490,0.13448711028468985,0.0012996181666717899
491,-0.011468525280514008,-0.0028791747534885337
